No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	.	O	O	-	0	2443	2489	2190	2219
0	Juni	O	O	-	0	2508	2582	2188	2223
0	1880	O	O	-	0	2612	2685	2192	2220
0	zum	O	O	-	0	2716	2775	2199	2227
0	Bedrucken	O	O	-	0	2807	2952	2191	2222
0	und	O	O	-	0	2983	3037	2193	2222
0	Färben	O	O	-	0	3058	3164	2193	2230
0	nach	O	O	-	0	3196	3258	2194	2231
0	dem	O	O	-	0	3290	3339	2194	2225
0	deutſchen	O	O	-	0	3340	3497	2194	2231
0	Zollgebiete	O	O	-	0	2442	2601	2224	2262
0	ausgeführt	O	O	-	0	2622	2780	2227	2264
0	werden	O	O	-	0	2800	2910	2230	2265
0	,	O	O	-	0	2800	2910	2230	2265
0	iſt	O	O	-	0	2939	2971	2229	2265
0	beim	O	O	-	0	2991	3057	2230	2260
0	Wiedereintritt	O	O	-	0	3066	3280	2229	2261
0	ein	O	O	-	0	3305	3346	2231	2261
0	Boll	O	O	-	0	3365	3429	2232	2268
0	von	O	O	-	0	3449	3503	2239	2262
0	vierzehn	O	O	-	0	2448	2564	2263	2299
0	Gulden	O	O	-	0	2585	2695	2263	2295
0	in	O	O	-	0	2715	2743	2265	2295
0	Gold	O	O	-	0	2763	2837	2265	2296
0	zu	O	O	-	0	2857	2878	2274	2303
0	erheben	O	O	-	0	2880	3029	2267	2304
0	;	O	O	-	0	2880	3029	2267	2304
0	in	O	O	-	0	3053	3080	2267	2297
0	den	O	O	-	0	3101	3148	2268	2297
0	übrigen	O	O	-	0	3169	3277	2268	2304
0	Puunkten	O	O	-	0	3298	3418	2268	2304
0	wird	O	O	-	0	3438	3502	2269	2299
0	die	O	O	-	0	2447	2486	2300	2329
0	zollfreie	O	O	-	0	2507	2619	2300	2337
0	Behandlung	O	O	-	0	2639	2821	2301	2338
0	des	O	O	-	0	2846	2894	2304	2333
0	Veredelungsverkehrs	O	O	-	0	2915	3217	2303	2340
0	aufrecht	O	O	-	0	3248	3359	2305	2340
0	erhalten	O	O	-	0	3379	3502	2306	2340
0	.	O	O	-	0	3379	3502	2306	2340
0		O	O	-	0	2445	2517	2336	2372
0	Nach	O	O	-	0	2445	2517	2336	2372
0	den	O	O	-	0	2550	2579	2338	2368
0	detaillirten	O	O	-	0	2582	2776	2338	2369
0	Durchführungsbeſtimmungen	O	O	-	0	2796	3227	2339	2378
0	ſoll	O	O	-	0	3260	3306	2343	2378
0	der	O	O	-	0	3333	3377	2343	2373
0	Betrieb	O	O	-	0	3397	3502	2342	2374
0	des	O	O	-	0	2445	2491	2375	2404
0	Veredlungsverkehrs	O	O	-	0	2512	2800	2374	2412
0	von	O	O	-	0	2821	2873	2383	2407
0	Erlaubnißſcheinen	O	O	-	0	2893	3159	2377	2414
0	abhängig	O	O	-	0	3180	3312	2379	2415
0	ſein	O	O	-	0	3333	3392	2380	2415
0	,	O	O	-	0	3333	3392	2380	2415
0	welche	O	O	-	0	3414	3502	2379	2416
0	nur	O	O	-	0	2449	2501	2418	2442
0	den	O	O	-	0	2533	2582	2412	2442
0	Fabrikanten	O	O	-	0	2601	2779	2412	2449
0	für	O	O	-	0	2812	2855	2414	2450
0	ihre	O	O	-	0	2893	2947	2414	2449
0	eigene	O	O	-	0	2980	3064	2415	2452
0	Fabrikate	O	O	-	0	3089	3227	2416	2452
0	ertheilt	O	O	-	0	3260	3360	2417	2451
0	werden	O	O	-	0	3392	3500	2418	2452
0	,	O	O	-	0	3392	3500	2418	2452
0	worden	O	O	-	0	2442	2556	2560	2590
0	.	O	O	-	0	2442	2556	2560	2590
0		O	O	-	0	2594	2684	2560	2598
0	Durch	O	O	-	0	2594	2684	2560	2598
0	eine	O	O	-	0	2705	2758	2562	2592
0	weitere	O	O	-	0	2779	2878	2563	2593
0	Verordnung	O	O	-	0	2898	3075	2563	2600
0	wird	O	O	-	0	3096	3163	2564	2594
0	die	O	O	-	0	3183	3222	2564	2594
0	Generaliunſpektion	O	O	-	0	3243	3500	2564	2600
0	der	O	O	-	0	2441	2484	2598	2626
0	Eiſenbahnen	O	O	-	0	2505	2690	2597	2634
0	ermächtigt	O	O	-	0	2721	2876	2600	2636
0	,	O	O	-	0	2721	2876	2600	2636
0	in	O	O	-	0	2905	2934	2601	2630
0	den	O	O	-	0	2964	3012	2600	2630
0	Fällen	O	O	-	0	3046	3150	2601	2636
0	,	O	O	-	0	3046	3150	2601	2636
0	in	O	O	-	0	3180	3208	2601	2631
0	welchen	O	O	-	0	3233	3343	2602	2636
0	eine	O	O	-	0	3363	3417	2602	2632
0	Ver	O	O	-	0	3437	3501	2602	2633
0	—	O	O	-	0	3437	3501	2602	2633
0	ländiſchen	O	O	-	0	2442	2585	2708	2744
0	Konkurrenz	O	O	-	0	2614	2779	2710	2747
0	benachtheiligen	O	O	-	0	2812	3028	2711	2748
0	würde	O	O	-	0	3061	3159	2713	2748
0	,	O	O	-	0	3061	3159	2713	2748
0	ausnahmsweiſe	O	O	-	0	3193	3420	2713	2749
0	das	O	O	-	0	3449	3500	2713	2744
0	Tageblatts	O	O	-	0	2447	2633	741	781
0	.	O	O	-	0	2447	2633	741	781
0	)	O	O	-	0	2447	2633	741	781
0		O	O	-	0	2680	2746	744	776
0	Das	O	O	-	0	2680	2746	744	776
0	Attentat	O	O	-	0	2766	2886	745	777
0	gegen	O	O	-	0	2905	2985	753	783
0	das	O	O	-	0	3017	3070	745	776
0	ſpaniſche	O	O	-	0	3102	3261	745	783
0	Königs	O	O	-	0	3292	3419	746	783
0	paar	O	O	-	0	3430	3510	753	783
0	hat	O	O	-	0	2449	2495	779	815
0	hier	O	O	-	0	2497	2570	779	816
0	beſondere	O	O	-	0	2589	2725	779	815
0	Theilnahme	O	O	-	0	2745	2920	781	819
0	erweckt	O	O	-	0	2939	3047	782	814
0	.	O	O	-	0	2939	3047	782	814
0		O	O	-	0	3082	3136	781	815
0	Die	O	O	-	0	3082	3136	781	815
0	Verdammung	O	O	-	0	3156	3357	783	820
0	des	O	O	-	0	3376	3424	783	816
0	Ver	O	O	-	0	3443	3509	784	817
0	—	O	O	-	0	3443	3509	784	817
0	⸗	O	O	-	0	3443	3509	784	817
0	Kaiſer	O	O	-	0	2445	2537	853	890
0	und	O	O	-	0	2557	2612	853	885
0	die	O	O	-	0	2632	2672	855	886
0	geſammte	O	O	-	0	2692	2818	856	893
0	kaiſerliche	O	O	-	0	2818	2988	856	894
0	Familie	O	O	-	0	3008	3124	856	894
0	gratulirten	O	O	-	0	3155	3316	857	894
0	einzeln	O	O	-	0	3331	3431	858	894
0	tele	O	O	-	0	3450	3508	859	891
0	—	O	O	-	0	3450	3508	859	891
0	⸗	O	O	-	0	3450	3508	859	891
0	graphiſch	O	O	-	0	2446	2582	891	930
0	auf	O	O	-	0	2595	2646	891	930
0	das	O	O	-	0	2664	2717	892	923
0	Herzlichſte	O	O	-	0	2736	2895	892	931
0	dem	O	O	-	0	2913	2972	893	925
0	erretteten	O	O	-	0	3002	3135	896	925
0	Königspaar	O	O	-	0	3154	3337	894	932
0	.	O	O	-	0	3154	3337	894	932
0		O	O	-	0	3373	3437	894	932
0	Hier	O	O	-	0	3373	3437	894	932
0	em	O	O	-	0	3456	3506	904	927
0	—	O	O	-	0	3456	3506	904	927
0	pfängt	O	O	-	0	2446	2547	927	966
0	die	O	O	-	0	2568	2616	928	959
0	Hofburg	O	O	-	0	2638	2771	927	967
0	zahlreiche	O	O	-	0	2775	2946	930	969
0	Gratulationen	O	O	-	0	2978	3200	930	963
0	.	O	O	-	0	2978	3200	930	963
0		O	O	-	0	3256	3315	931	964
0	Der	O	O	-	0	3256	3315	931	964
0	deuttſche	O	O	-	0	3370	3507	931	970
0	Kaiſer	O	O	-	0	2444	2558	964	1002
0	hat	O	O	-	0	2595	2642	965	1002
0	heute	O	O	-	0	2659	2743	965	1004
0	ſowohl	O	O	-	0	2755	2870	965	1004
0	dem	O	O	-	0	2902	2960	968	999
0	ſpaniſchen	O	O	-	0	2989	3134	968	1005
0	König	O	O	-	0	3163	3251	969	1006
0	als	O	O	-	0	3281	3326	969	1000
0	auch	O	O	-	0	3357	3420	969	1006
0	bem	O	O	-	0	3450	3507	965	1002
0	Andringens	O	O	-	0	2446	2621	1112	1150
0	der	O	O	-	0	2640	2685	1113	1145
0	Mächte	O	O	-	0	2705	2798	1114	1151
0	richtete	O	O	-	0	2799	2929	1116	1151
0	die	O	O	-	0	2949	2988	1115	1147
0	Pforte	O	O	-	0	3008	3102	1116	1153
0	eine	O	O	-	0	3121	3177	1118	1148
0	neue	O	O	-	0	3197	3262	1125	1149
0	energiſche	O	O	-	0	3281	3418	1118	1154
0	Pro	O	O	-	0	3438	3507	1119	1154
0	—	O	O	-	0	3438	3507	1119	1154
0	klamation	O	O	-	0	2446	2591	1150	1181
0	an	O	O	-	0	2611	2646	1158	1181
0	die	O	O	-	0	2666	2706	1151	1182
0	Albaneſen	O	O	-	0	2726	2882	1151	1189
0	,	O	O	-	0	2726	2882	1151	1189
0	ſowie	O	O	-	0	2917	2992	1152	1188
0	neue	O	O	-	0	3012	3075	1161	1184
0	Weiſungen	O	O	-	0	3095	3255	1154	1192
0	an	O	O	-	0	3275	3311	1163	1186
0	Moukhtar	B-PER	O	-	0	3330	3507	1154	1192
0	Paſcha	I-PER	O	-	0	2447	2550	1186	1224
0	betreffs	O	O	-	0	2582	2690	1188	1225
0	Löſung	O	O	-	0	2709	2814	1188	1227
0	der	O	O	-	0	2843	2887	1190	1221
0	Guſinjefrage	O	O	-	0	2913	3163	1189	1228
0	.	O	O	-	0	2913	3163	1189	1228
0		O	O	-	0	3201	3282	1191	1228
0	Fürſt	O	O	-	0	3201	3282	1191	1228
0	Nikolaus	I-PER	O	-	0	3301	3432	1192	1224
0	hat	O	O	-	0	3462	3507	1193	1228
0	Wien	B-LOC	O	-	0	2500	2609	1298	1336
0	,	O	O	-	0	2500	2609	1298	1336
0	31	O	O	-	0	2641	2687	1301	1331
0	.	O	O	-	0	2641	2687	1301	1331
0	Dezember	O	O	-	0	2715	2869	1299	1337
0	.	O	O	-	0	2715	2869	1299	1337
0		O	O	-	0	2918	3034	1301	1339
0	(	O	O	-	0	2918	3034	1301	1339
0	Wolffs	O	O	-	0	2918	3034	1301	1339
0	Bür	O	O	-	0	3055	3138	1302	1340
0	.	O	O	-	0	3055	3138	1302	1340
0	)	O	O	-	0	3055	3138	1302	1340
0		O	O	-	0	3187	3321	1302	1340
0	Meldung	O	O	-	0	3187	3321	1302	1340
0	der	O	O	-	0	3340	3385	1304	1335
0	‚	B-ORG	O	-	0	3404	3505	1303	1340
0	Polit	B-ORG	O	-	0	3404	3505	1303	1340
0	.	B-ORG	O	-	0	3404	3505	1303	1340
0	Korrefp	B-ORG	O	-	0	2445	2580	1334	1372
0	.	B-ORG	O	-	0	2445	2580	1334	1372
0	“	B-ORG	O	-	0	2445	2580	1334	1372
0	aus	O	O	-	0	2610	2664	1339	1367
0	Konſtantinopel	B-LOC	O	-	0	2693	2930	1336	1374
0	:	B-LOC	O	-	0	2693	2930	1336	1374
0	Die	O	O	-	0	2965	3019	1337	1371
0	Audienz	O	O	-	0	3050	3167	1339	1377
0	des	O	O	-	0	3196	3243	1340	1370
0	engliſchen	O	O	-	0	3273	3413	1341	1384
0	Bot	O	O	-	0	3438	3505	1341	1373
0	—	O	O	-	0	3438	3505	1341	1373
0	⸗	O	O	-	0	3438	3505	1341	1373
0	ſchafters	O	O	-	0	2446	2567	1372	1411
0	Layard	B-PER	O	-	0	2586	2694	1372	1411
0	bei	O	O	-	0	2724	2764	1374	1405
0	dem	O	O	-	0	2785	2843	1375	1406
0	Sultan	O	O	-	0	2863	2972	1375	1407
0	iſt	O	O	-	0	3000	3031	1376	1413
0	wegen	O	O	-	0	3056	3145	1382	1414
0	Unwohlſeins	O	O	-	0	3164	3350	1377	1414
0	des	O	O	-	0	3371	3418	1378	1409
0	Bot	O	O	-	0	3439	3505	1378	1410
0	—	O	O	-	0	3439	3505	1378	1410
0	ſchafters	O	O	-	0	2446	2568	1409	1447
0	auf	O	O	-	0	2588	2637	1409	1446
0	heute	O	O	-	0	2656	2729	1410	1447
0	verſchoben	O	O	-	0	2751	2900	1412	1449
0	worden	O	O	-	0	2920	3034	1414	1444
0	.	O	O	-	0	2920	3034	1414	1444
0		O	O	-	0	3074	3186	1413	1451
0	Geſtern	O	O	-	0	3074	3186	1413	1451
0	Abend	O	O	-	0	3201	3294	1415	1445
0	hatte	O	O	-	0	3315	3385	1416	1451
0	Layarb	B-PER	O	-	0	3399	3506	1415	1451
0	eine	O	O	-	0	2446	2500	1447	1477
0	lange	O	O	-	0	2521	2598	1447	1484
0	Unterredung	O	O	-	0	2611	2791	1448	1484
0	mit	O	O	-	0	2811	2858	1449	1480
0	Sawas	B-PER	O	-	0	2872	2964	1450	1482
0	Paſcha	I-PER	O	-	0	2966	3105	1451	1488
0	,	O	O	-	0	2966	3105	1451	1488
0	nach	O	O	-	0	3125	3188	1452	1488
0	welcher	O	O	-	0	3211	3300	1452	1487
0	eine	O	O	-	0	3301	3383	1451	1484
0	ſchnelle	O	O	-	0	3403	3506	1453	1488
0	Begleichung	O	O	-	0	2447	2623	1483	1522
0	des	O	O	-	0	2642	2689	1485	1515
0	Konflikts	O	O	-	0	2709	2840	1483	1521
0	kaum	O	O	-	0	2859	2935	1486	1518
0	zu	O	O	-	0	2954	2985	1496	1525
0	bezweifeln	O	O	-	0	3006	3153	1487	1525
0	iſt	O	O	-	0	3173	3212	1489	1525
0	.	O	O	-	0	3173	3212	1489	1525
0		O	O	-	0	3252	3362	1489	1520
0	Sobald	O	O	-	0	3252	3362	1489	1520
0	die	O	O	-	0	3382	3421	1489	1520
0	Bei	O	O	-	0	3430	3504	1488	1521
0	—	O	O	-	0	3430	3504	1488	1521
0	legung	O	O	-	0	2446	2543	1522	1557
0	des	O	O	-	0	2571	2619	1521	1552
0	Zwiſchenfalls	O	O	-	0	2647	2846	1521	1560
0	erfolgt	O	O	-	0	2876	2972	1524	1561
0	ſein	O	O	-	0	2990	3044	1525	1560
0	wird	O	O	-	0	3074	3148	1524	1562
0	,	O	O	-	0	3074	3148	1524	1562
0	ſoll	O	O	-	0	3178	3226	1526	1561
0	der	O	O	-	0	3257	3301	1527	1557
0	Tag	O	O	-	0	3321	3365	1526	1558
0	für	O	O	-	0	3367	3432	1527	1562
0	die	O	O	-	0	3434	3506	1527	1558
0	Wien	B-LOC	O	-	0	2501	2620	1669	1705
0	,	O	O	-	0	2501	2620	1669	1705
0	31	O	O	-	0	2648	2694	1673	1702
0	.	O	O	-	0	2648	2694	1673	1702
0	Dezember	O	O	-	0	2718	2871	1671	1709
0	.	O	O	-	0	2718	2871	1671	1709
0		O	O	-	0	2913	3029	1673	1710
0	(	O	O	-	0	2913	3029	1673	1710
0	Wolffs	O	O	-	0	2913	3029	1673	1710
0	Bür	O	O	-	0	3049	3131	1674	1711
0	.	O	O	-	0	3049	3131	1674	1711
0	)	O	O	-	0	3049	3131	1674	1711
0		O	O	-	0	3179	3233	1674	1706
0	Die	O	O	-	0	3179	3233	1674	1706
0	„	O	O	-	0	3260	3411	1674	1712
0	Politiſche	B-ORG	O	-	0	3260	3411	1674	1712
0	Kor	I-ORG	O	-	0	3439	3505	1675	1707
0	—	I-ORG	O	-	0	3439	3505	1675	1707
0	reſpondenz	I-ORG	O	-	0	2446	2615	1706	1750
0	“	I-ORG	O	-	0	2446	2615	1706	1750
0	meldet	O	O	-	0	2635	2742	1709	1739
0	:	O	O	-	0	2635	2742	1709	1739
0	Zufolge	O	O	-	0	2767	2883	1708	1746
0	authentiſchen	O	O	-	0	2904	3091	1711	1747
0	Nachrichten	O	O	-	0	3111	3278	1710	1747
0	wird	O	O	-	0	3298	3363	1712	1743
0	heute	O	O	-	0	3385	3457	1712	1748
0	in	O	O	-	0	3477	3505	1712	1744
0	durch	O	O	-	0	2445	2520	1817	1853
0	der	O	O	-	0	2540	2585	1818	1848
0	Meiſtbegünſtigungsvertrag	O	O	-	0	2604	2998	1817	1860
0	mit	O	O	-	0	3023	3071	1823	1853
0	Deutſchland	B-LOC	O	-	0	3090	3266	1822	1860
0	—	B-LOC	O	-	0	3286	3321	1839	1844
0	unter	B-LOC	O	-	0	3340	3417	1826	1855
0	Hin	O	O	-	0	3435	3502	1823	1860
0	—	O	O	-	0	3435	3502	1823	1860
0	weglaſſung	O	O	-	0	2446	2607	1855	1892
0	der	O	O	-	0	2640	2684	1856	1887
0	Beſtimmungen	O	O	-	0	2717	2932	1856	1895
0	über	O	O	-	0	2964	3027	1859	1889
0	das	O	O	-	0	3058	3110	1860	1889
0	Appreturverfahren	O	O	-	0	3142	3411	1860	1896
0	und	O	O	-	0	3449	3504	1861	1892
0	die	O	O	-	0	2445	2494	1891	1922
0	Rohleinen	O	O	-	0	2515	2846	1891	1930
0	-	O	O	-	0	2515	2846	1891	1930
0	Ausfuhr	O	O	-	0	2515	2846	1891	1930
0	,	O	O	-	0	2515	2846	1891	1930
0	die	O	O	-	0	2884	2923	1896	1926
0	Publikation	O	O	-	0	2961	3132	1896	1932
0	der	O	O	-	0	3170	3214	1896	1928
0	Refactien	O	O	-	0	3252	3410	1898	1935
0	,	O	O	-	0	3252	3410	1898	1935
0	das	O	O	-	0	3449	3501	1898	1929
0	Verbot	O	O	-	0	2445	2544	1929	1960
0	der	O	O	-	0	2591	2636	1930	1960
0	Beſchlagnahme	O	O	-	0	2673	2894	1931	1969
0	der	O	O	-	0	2942	2987	1933	1963
0	Fahrbetriebsmittel	O	O	-	0	3024	3301	1933	1969
0	und	O	O	-	0	3344	3398	1935	1966
0	end	O	O	-	0	3442	3503	1936	1966
0	—	O	O	-	0	3442	3503	1936	1966
0	lich	O	O	-	0	2445	2489	1966	2003
0	unter	O	O	-	0	2520	2597	1968	1997
0	gewiſſen	O	O	-	0	2638	2757	1967	2005
0	Vorbehalten	O	O	-	0	2789	2967	1969	2004
0	hinſichtlich	O	O	-	0	2997	3147	1969	2007
0	des	O	O	-	0	3186	3233	1971	2002
0	Zollkartells	O	O	-	0	3265	3434	1971	2008
0	—	O	O	-	0	3466	3502	1988	1993
0	die	O	O	-	0	2443	2482	2448	2478
0	Friſten	O	O	-	0	2502	2606	2448	2486
0	für	O	O	-	0	2626	2671	2449	2486
0	die	O	O	-	0	2690	2729	2450	2480
0	Wiedereinfuhr	O	O	-	0	2743	2952	2451	2488
0	ſind	O	O	-	0	2966	3020	2452	2488
0	im	O	O	-	0	3041	3077	2453	2482
0	Allgemeinen	O	O	-	0	3098	3276	2453	2489
0	auf	O	O	-	0	3296	3344	2454	2489
0	3	O	O	-	0	3356	3373	2457	2484
0	Monate	O	O	-	0	3388	3502	2454	2485
0	beſchränkt	O	O	-	0	2443	2582	2485	2522
0	worden	O	O	-	0	2603	2717	2489	2523
0	,	O	O	-	0	2603	2717	2489	2523
0	doch	O	O	-	0	2738	2796	2487	2524
0	kann	O	O	-	0	2817	2883	2489	2518
0	eine	O	O	-	0	2904	2958	2489	2519
0	Verlängerung	O	O	-	0	2987	3189	2489	2526
0	bis	O	O	-	0	3219	3262	2491	2521
0	auf	O	O	-	0	3282	3331	2491	2527
0	ſechs	O	O	-	0	3350	3417	2490	2527
0	Mo	O	O	-	0	3437	3500	2491	2521
0	—	O	O	-	0	3437	3500	2491	2521
0	nate	O	O	-	0	2442	2501	2525	2552
0	ertheilt	O	O	-	0	2521	2622	2524	2559
0	werden	O	O	-	0	2642	2752	2526	2555
0	.	O	O	-	0	2642	2752	2526	2555
0		O	O	-	0	2792	2845	2525	2556
0	Die	O	O	-	0	2792	2845	2525	2556
0	Kontrolmaßregeln	O	O	-	0	2866	3131	2526	2564
0	ſind	O	O	-	0	3157	3212	2527	2562
0	mehrfach	O	O	-	0	3232	3359	2527	2564
0	geändert	O	O	-	0	3380	3502	2528	2564
0	öffentlichung	O	O	-	0	2442	2626	2633	2672
0	einzuführender	O	O	-	0	2646	2859	2636	2672
0	Tarifermäßigungen	O	O	-	0	2888	3176	2637	2674
0	oder	O	O	-	0	3205	3252	2639	2669
0	einer	O	O	-	0	3254	3340	2639	2669
0	ſonſtigen	O	O	-	0	3342	3501	2638	2676
0	Begünſtigung	O	O	-	0	2442	2643	2670	2708
0	die	O	O	-	0	2662	2702	2673	2703
0	inländiſchen	O	O	-	0	2722	2894	2674	2710
0	Verkehrsanſtalten	O	O	-	0	2924	3183	2675	2711
0	gegenüber	O	O	-	0	3211	3355	2676	2712
0	der	O	O	-	0	3374	3418	2676	2706
0	aus	O	O	-	0	3437	3501	2680	2707
0	—	O	O	-	0	3437	3501	2680	2707
0	Frankreich	B-LOC	O	-	0	2879	3066	2801	2833
0	.	O	O	-	0	2879	3066	2801	2833
0		O	O	-	0	2430	2535	4762	4799
0	Kreiſen	O	O	-	0	2430	2535	4762	4799
0	nichts	O	O	-	0	2559	2642	4763	4799
0	bekannt	O	O	-	0	2663	2779	4764	4795
0	.	O	O	-	0	2663	2779	4764	4795
0	derer	O	O	-	0	2440	2511	2916	2946
0	Vertreter	O	O	-	0	2531	2663	2915	2946
0	Frankreichs	B-LOC	O	-	0	2684	2852	2916	2952
0	im	O	O	-	0	2873	2909	2917	2946
0	Auslande	O	O	-	0	2930	3071	2918	2947
0	ſeine	O	O	-	0	3092	3157	2918	2952
0	Demiſſion	O	O	-	0	3177	3371	2919	2955
0	gegeben	O	O	-	0	3392	3501	2920	2956
0	habe	O	O	-	0	2443	2523	2951	2989
0	;	O	O	-	0	2443	2523	2951	2989
0	dagegen	O	O	-	0	2543	2658	2953	2988
0	behaupten	O	O	-	0	2688	2835	2954	2988
0	die	O	O	-	0	2863	2902	2953	2983
0	Organe	O	O	-	0	2931	3042	2954	2990
0	der	O	O	-	0	3073	3117	2955	2984
0	Reaktion	O	O	-	0	3137	3274	2956	2990
0	,	O	O	-	0	3137	3274	2956	2990
0	wie	O	O	-	0	3303	3349	2957	2987
0	„	O	O	-	0	3380	3497	2956	2990
0	Ordre	B-ORG	O	-	0	3380	3497	2956	2990
0	“	B-ORG	O	-	0	3380	3497	2956	2990
0	und	O	O	-	0	2442	2494	2989	3018
0	„	O	O	-	0	2517	2676	2988	3026
0	Eſtafette	B-ORG	O	-	0	2517	2676	2988	3026
0	“	B-ORG	O	-	0	2517	2676	2988	3026
0	aufs	O	O	-	0	2710	2775	2989	3026
0	Beſtimmteſte	O	O	-	0	2795	2992	2990	3027
0	,	O	O	-	0	2795	2992	2990	3027
0	daß	O	O	-	0	3022	3075	2991	3027
0	Gabriac	B-PER	O	-	0	3096	3243	2992	3023
0	beim	O	O	-	0	3264	3330	2993	3023
0	päpſtlichen	O	O	-	0	3349	3501	2994	3030
0	Stuhl	O	O	-	0	2441	2536	3026	3062
0	,	O	O	-	0	2441	2536	3026	3062
0	Tibij	B-PER	O	-	0	2567	2658	3025	3063
0	in	O	O	-	0	2688	2716	3027	3056
0	Kopenhagen	B-LOC	O	-	0	2745	2930	3028	3064
0	,	O	O	-	0	2745	2930	3028	3064
0	Fournier	B-PER	O	-	0	2961	3123	3028	3066
0	in	O	O	-	0	3152	3179	3030	3059
0	Konſtantinopel	B-LOC	O	-	0	3209	3427	3030	3066
0	und	O	O	-	0	3447	3500	3031	3062
0	Saint	B-PER	O	-	0	2441	2527	3100	3131
0	Valliers	I-PER	O	-	0	2559	2680	3100	3131
0	höre	O	O	-	0	2715	2775	3101	3137
0	ich	O	O	-	0	2798	2842	3100	3137
0	aus	O	O	-	0	2875	2928	3106	3131
0	beſter	O	O	-	0	2961	3041	3102	3135
0	Quelle	O	O	-	0	3058	3189	3101	3138
0	,	O	O	-	0	3058	3189	3101	3138
0	daß	O	O	-	0	3222	3277	3104	3139
0	derſelbe	O	O	-	0	3308	3419	3104	3140
0	auf	O	O	-	0	3451	3500	3105	3141
0	Waddingtons	B-PER	O	-	0	2441	2689	3137	3172
0	heute	O	O	-	0	2722	2794	3139	3173
0	an	O	O	-	0	2827	2852	3146	3168
0	ihn	O	O	-	0	2853	2920	3139	3173
0	gerichtetes	O	O	-	0	2921	3104	3139	3177
0	Schreiben	O	O	-	0	3134	3279	3141	3177
0	zur	O	O	-	0	3299	3345	3149	3177
0	Zurück	O	O	-	0	3366	3497	3141	3178
0	—	O	O	-	0	3366	3497	3141	3178
0	nahme	O	O	-	0	2442	2535	3174	3209
0	ſeiner	O	O	-	0	2543	2666	3174	3210
0	Demiſſion	O	O	-	0	2686	2835	3174	3210
0	veranlaßt	O	O	-	0	2867	3007	3175	3210
0	werden	O	O	-	0	3041	3142	3177	3207
0	dürfte	O	O	-	0	3163	3258	3178	3211
0	.	O	O	-	0	3163	3258	3178	3211
0		O	O	-	0	3298	3386	3178	3209
0	Saint	B-PER	O	-	0	3298	3386	3178	3209
0	Vallier	I-PER	O	-	0	3396	3500	3179	3210
0	hat	O	O	-	0	2442	2484	3285	3320
0	nunmehr	O	O	-	0	2505	2635	3285	3320
0	den	O	O	-	0	2654	2693	3287	3315
0	Botſchafter	O	O	-	0	2694	2875	3286	3321
0	förmlich	O	O	-	0	2895	3010	3286	3322
0	ſeines	O	O	-	0	3032	3113	3288	3322
0	Wortes	O	O	-	0	3134	3242	3288	3319
0	entbunden	O	O	-	0	3263	3419	3289	3321
0	.	O	O	-	0	3263	3419	3289	3321
0		O	O	-	0	3442	3500	3290	3321
0	Der	O	O	-	0	3442	3500	3290	3321
0	diplomatiſche	O	O	-	0	2441	2628	3322	3357
0	Eisgang	O	O	-	0	2649	2774	3322	3359
0	hat	O	O	-	0	2782	2840	3323	3360
0	übrigens	O	O	-	0	2860	2985	3323	3360
0	begonnen	O	O	-	0	3006	3153	3324	3361
0	:	O	O	-	0	3006	3153	3324	3361
0	Herr	O	O	-	0	3172	3240	3326	3362
0	v	B-PER	O	-	0	3260	3283	3332	3356
0	.	I-PER	O	-	0	3260	3283	3332	3356
0	Pontecoulant	I-PER	O	-	0	3295	3498	3326	3362
0	,	I-PER	O	-	0	3295	3498	3326	3362
0	als	O	O	-	0	2443	2488	3360	3388
0	Kabinetsdirektor	O	O	-	0	2508	2748	3359	3390
0	ſeit	O	O	-	0	2778	2821	3359	3396
0	fünfzehn	O	O	-	0	2841	2965	3360	3397
0	Jahren	O	O	-	0	2983	3090	3361	3398
0	an	O	O	-	0	3119	3155	3370	3392
0	der	O	O	-	0	3184	3227	3364	3393
0	Spitze	O	O	-	0	3247	3336	3363	3399
0	des	O	O	-	0	3366	3413	3364	3394
0	aus	O	O	-	0	3434	3497	3368	3395
0	—	O	O	-	0	3434	3497	3368	3395
0	wärtigen	O	O	-	0	2443	2570	3396	3432
0	Amtes	O	O	-	0	2591	2694	3396	3432
0	,	O	O	-	0	2591	2694	3396	3432
0	iſt	O	O	-	0	2715	2745	3396	3433
0	ausgeſchieden	O	O	-	0	2765	2969	3397	3433
0	.	O	O	-	0	2765	2969	3397	3433
0		O	O	-	0	2988	3025	3415	3419
0	—	O	O	-	0	2988	3025	3415	3419
0	Der	O	O	-	0	3058	3101	3398	3429
0	deutſche	O	O	-	0	3104	3275	3400	3436
0	Botſchafter	O	O	-	0	3295	3500	3401	3436
0	war	O	O	-	0	2445	2501	3439	3463
0	der	O	O	-	0	2531	2560	3434	3463
0	erſte	O	O	-	0	2563	2657	3433	3469
0	fremde	O	O	-	0	2677	2773	3433	3470
0	Vertreter	O	O	-	0	2793	2932	3434	3470
0	,	O	O	-	0	2793	2932	3434	3470
0	welcher	O	O	-	0	2972	3075	3436	3471
0	Freycinet	B-PER	O	-	0	3095	3231	3437	3474
0	beglückwünſchte	O	O	-	0	3262	3498	3437	3474
0	:	O	O	-	0	3262	3498	3437	3474
